Wavelength,Intensity
6.840000000000000000e+02,2.864192105019302659e+01
6.860000000000000000e+02,2.763379466907770876e+01
6.880000000000000000e+02,2.570987289150051680e+01
6.900000000000000000e+02,2.616588888899682175e+01
6.920000000000000000e+02,2.417302794608924543e+01
6.940000000000000000e+02,2.225146636925244081e+01
6.960000000000000000e+02,2.208058636746568126e+01
6.980000000000000000e+02,2.202482166099533600e+01
7.000000000000000000e+02,2.038124708597360168e+01
7.020000000000000000e+02,1.924903216742820433e+01
7.040000000000000000e+02,1.915051842460950837e+01
7.060000000000000000e+02,1.857493407819081455e+01
7.080000000000000000e+02,1.748952909110691323e+01
7.100000000000000000e+02,1.744042005569909648e+01
7.120000000000000000e+02,1.734317012706163652e+01
7.140000000000000000e+02,1.721259405447813862e+01
7.160000000000000000e+02,1.687226206614279889e+01
7.180000000000000000e+02,1.602215222645946824e+01
7.200000000000000000e+02,1.622319744284315135e+01
7.220000000000000000e+02,1.611100079038236998e+01
7.240000000000000000e+02,1.610088501214288925e+01
7.260000000000000000e+02,1.562290987511412688e+01
7.280000000000000000e+02,1.523881212509749261e+01
7.300000000000000000e+02,1.430009781505301980e+01
7.320000000000000000e+02,1.453772834575281259e+01
7.340000000000000000e+02,1.420942617613257752e+01
7.360000000000000000e+02,1.439822805065995759e+01
7.380000000000000000e+02,1.441018581435936952e+01
7.400000000000000000e+02,1.436848171418771258e+01
7.420000000000000000e+02,1.365215793946681622e+01
7.440000000000000000e+02,1.417912087864148774e+01
7.460000000000000000e+02,1.477296252554249634e+01
7.480000000000000000e+02,1.415178314826877326e+01
7.500000000000000000e+02,1.389506334025659662e+01
7.520000000000000000e+02,1.360004681309748165e+01
7.540000000000000000e+02,1.350089741672673505e+01
7.560000000000000000e+02,1.300614045503441218e+01
7.580000000000000000e+02,1.306652422925981050e+01
7.600000000000000000e+02,1.316905799993982740e+01
7.620000000000000000e+02,1.343225373258259658e+01
7.640000000000000000e+02,1.276879498692107617e+01
7.660000000000000000e+02,1.318636004938834638e+01
