Wavelength,Intensity
7.296482412060300931e+02,1.919465108488307337e+01
7.316582914572863956e+02,1.917078134563855230e+01
7.336683417085426981e+02,1.914970292512058947e+01
7.356783919597990007e+02,1.913137852344426193e+01
7.376884422110551895e+02,1.911574276652488535e+01
7.396984924623116058e+02,1.910264132266801695e+01
7.417085427135677946e+02,1.909202611489287804e+01
7.437185929648240972e+02,1.908378150178578281e+01
7.457286432160803997e+02,1.907780785590680850e+01
7.477386934673365886e+02,1.907401626788302806e+01
7.497487437185930048e+02,1.907229855133773100e+01
7.517587939698491937e+02,1.907253190182811409e+01
7.537688442211054962e+02,1.907467922501030699e+01
7.557788944723617988e+02,1.907862324724395009e+01
7.577889447236179876e+02,1.908426083927258077e+01
7.597989949748744039e+02,1.909150949866033642e+01
7.618090452261305927e+02,1.910027826347667812e+01
7.638190954773868953e+02,1.911047153197245052e+01
7.658291457286431978e+02,1.912200605689892541e+01
7.678391959798993867e+02,1.913480757968783763e+01
7.698492462311558029e+02,1.914878900668887240e+01
7.718592964824119917e+02,1.916388258230107766e+01
7.738693467336682943e+02,1.918000453775185932e+01
7.758793969849245968e+02,1.919707796939063371e+01
7.778894472361808994e+02,1.921504470471299442e+01
7.798994974874372019e+02,1.923382090338559181e+01
7.819095477386933908e+02,1.925338345274829521e+01
7.839195979899496933e+02,1.927367215784675025e+01
7.859296482412059959e+02,1.929462521775677430e+01
7.879396984924622984e+02,1.931619644167964722e+01
7.899497487437186010e+02,1.933835024296369198e+01
7.919597989949747898e+02,1.936106094188624027e+01
7.939698492462310924e+02,1.938429952024981873e+01
7.959798994974873949e+02,1.940804701835069324e+01
7.979899497487436975e+02,1.943226628887120100e+01
8.000000000000000000e+02,1.945696039913723041e+01
